Value.id,Value.name
23209,Rune platebody (h1)
23212,Rune platebody (h2)
23215,Rune platebody (h3)
23218,Rune platebody (h4)
23221,Rune platebody (h5)
23224,Thieving bag
23227,Rune defender ornament kit
23230,Rune defender (t)
23232,Tzhaar-ket-om ornament kit
23235,Tzhaar-ket-om (t)
23237,Berserker necklace ornament kit
23240,Berserker necklace (or)
23242,3rd age plateskirt
23245,Reward casket (beginner)
23246,Fremennik kilt
23249,Rangers' tights
23252,Giant boot
23255,Uri's hat
23258,Gilded coif
23261,Gilded d'hide vambs
23264,Gilded d'hide body
23267,Gilded d'hide chaps
23270,Adamant dragon mask
23273,Rune dragon mask
23276,Gilded pickaxe
23279,Gilded axe
23282,Gilded spade
23285,Mole slippers
23288,Frog slippers
23291,Bear feet
23294,Demon feet
23297,Jester cape
23300,Shoulder parrot
23303,Monk's robe top (t)
23306,Monk's robe (t)
23309,Amulet of defence (t)
23312,Sandwich lady hat
23315,Sandwich lady top
23318,Sandwich lady bottom
23321,Rune scimitar ornament kit (guthix)
23324,Rune scimitar ornament kit (saradomin)
23327,Rune scimitar ornament kit (zamorak)
23330,Rune scimitar
23332,Rune scimitar
23334,Rune scimitar
23336,3rd age druidic robe top
23339,3rd age druidic robe bottoms
23342,3rd age druidic staff
23345,3rd age druidic cloak
23348,Tormented ornament kit
23351,Cape of skulls
23354,Amulet of power (t)
23357,Rain bow
23360,Ham joint
23363,Staff of bob the cat
23366,Black platebody (h1)
23369,Black platebody (h2)
23372,Black platebody (h3)
23375,Black platebody (h4)
23378,Black platebody (h5)
23381,Leather body (g)
23384,Leather chaps (g)
23387,Watson teleport
23389,Spiked manacles
23392,Adamant platebody (h1)
23395,Adamant platebody (h2)
23398,Adamant platebody (h3)
23401,Adamant platebody (h4)
23404,Adamant platebody (h5)
23407,Wolf mask
23410,Wolf cloak
23413,Climbing boots (g)
23417,Puzzle box
23442,Clue geode (beginner)
23444,Tormented bracelet (or)
23446,Giant easter egg
23448,Bunnyman mask
23459,Enchanted lyre(i)
23488,Strange device
23490,Larran's key
23495,Sraracha
23497,Temple coin
23499,Grubby key
23502,Temple key
23504,Tome of the moon
23506,Tome of the sun
23508,Tome of the temple
23510,Tattered moon page
23512,Tattered sun page
23514,Tattered temple page
23517,Giant egg sac(full)
23520,Giant egg sac
23522,Mask of ranul
23525,Jar of eyes
23528,Sarachnis cudgel
23593,Barrows gloves
23646,Bandos tassets
23655,Crystal seedling
23657,Crystal seedling (w)
23660,Crystal sapling
23661,Crystal acorn
23667,Dragonstone armour set
23673,Crystal axe
23677,Dragon pickaxe(or)
23680,Crystal pickaxe
23685,Divine super combat potion(4)
23688,Divine super combat potion(3)
23691,Divine super combat potion(2)
23694,Divine super combat potion(1)
23697,Divine super attack potion(4)
23700,Divine super attack potion(3)
23703,Divine super attack potion(2)
23706,Divine super attack potion(1)
23709,Divine super strength potion(4)
23712,Divine super strength potion(3)
23715,Divine super strength potion(2)
23718,Divine super strength potion(1)
23721,Divine super defence potion(4)
23724,Divine super defence potion(3)
23727,Divine super defence potion(2)
23730,Divine super defence potion(1)
23733,Divine ranging potion(4)
23736,Divine ranging potion(3)
23739,Divine ranging potion(2)
23742,Divine ranging potion(1)
23745,Divine magic potion(4)
23748,Divine magic potion(3)
23751,Divine magic potion(2)
23754,Divine magic potion(1)
23757,Youngllef
23759,Corrupted youngllef
23760,Smolcano
23762,Crystal harpoon
23768,Crystal impling jar
23771,Prifddinas teleport
23773,Scrawled notes
23775,Hand mirror
23776,Red crystal
23778,Green crystal
23779,Cyan crystal
23780,Blue crystal
23781,Magenta crystal
23782,Black crystal
23783,Green crystal
23784,Fractured crystal
23785,Ardougne knight helm
23787,Ardougne knight platebody
23789,Ardougne knight platelegs
23791,Ardougne knight tabard
23792,Blue liquid
23793,Green powder
23794,Clear liquid
23795,Red powder
23796,Ode to eternity
23798,Elder cadantine
23800,Elder cadantine potion (unf)
23802,Crystal
23804,Crystal dust
23806,Inversion potion
23808,Crystal seed
23811,Crystal seed
23812,Orb of light
23818,Explosive potion
23835,Grym leaf
23836,Linum tirinum
23838,Phren bark
23859,Gauntlet cape
23861,Crystal sceptre
23869,Crystalline bowstring
23870,Crystal orb
23874,Paddlefish
23877,Crystal ore
23878,Phren bark
23880,Water-filled vial
23881,Grym potion (unf)
23882,Egniol potion (1)
23883,Egniol potion (2)
23884,Egniol potion (3)
23885,Egniol potion (4)
23904,Teleport crystal
23905,Tephra
23906,Refined tephra
23907,Imbued tephra
23908,Zalcano shard
23911,Crystal crown
23913,Crystal crown
23915,Crystal crown
23917,Crystal crown
23919,Crystal crown
23921,Crystal crown
23923,Crystal crown
23925,Crystal crown
23927,Crystal of ithell
23929,Crystal of iorwerth
23931,Crystal of trahaearn
23933,Crystal of cadarn
23935,Crystal of crwys
23937,Crystal of meilyr
23939,Crystal of hefin
23941,Crystal of amlodd
23943,Elven signet
23946,Eternal teleport crystal
23948,Elven dawn
23951,Enhanced crystal key
23953,Crystal tool seed
23956,Crystal armour seed
23959,Enhanced crystal teleport seed
23962,Crystal shard
23972,Crystal helm
23975,Crystal body
23979,Crystal legs
23983,Crystal bow
23987,Crystal halberd
23991,Crystal shield
23995,Blade of saeldor
23997,Blade of saeldor (inactive)
24000,Crystal grail
24003,Elven boots
24006,Elven gloves
24009,Elven top
24012,Elven skirt
24015,Elven top
24018,Elven skirt
24021,Elven top
24024,Elven legwear
24027,Elven top
24030,Memoriam crystal (1)
24031,Memoriam crystal (2)
24032,Memoriam crystal (3)
24033,Memoriam crystal (4)
24034,Dragonstone full helm
24037,Dragonstone platebody
24040,Dragonstone platelegs
24043,Dragonstone boots
24046,Dragonstone gauntlets
24049,Crazed scribbles
24051,A dear friend
24053,On leprechauns
24055,Bloody diary
24057,The eight clans
24059,Gollwyn's final statement
24061,Niff & harry
24063,Soggy journal
24065,Ebrill's journal
24067,Stained journal
24069,The truth behind the myth (excerpt)
24071,The living statues
24073,The spurned demon
24075,Legends of the mountain
24131,Combat path voucher
